produto_texto,qtde_kg,PIB_total_(dolar_corrente),população_total,PIB_per_capita,taxa_crescimento_PIB,taxa_inflação_(CPI),expectativa_vida,taxa_alfabetização,exportacao_abs,importacao_abs,IDH_estimado,pais_cat,valor_dolar_ajustado,qtde_lag1,valor_ajustado_lag1,PIB_lag1,exportacao_abs_lag1,importacao_Abs_lag1,taxa_inflação_(CPI)_lag1
Uvas frescas,2348,490608657.924976,432798.0,1133.57422614008,11.1184260583756,8.55606258148634,66.082,63.0,13463148512.08695,28719063114.14673,0.5129206062445972,cat_B,7274.457682242991,0.0,0.0,406580652.330537,6117534283.376695,22978776666.54458,3.45205833010708
Uvas frescas,491,521910560.524868,439784.0,1186.74294773086,12.5172857879884,4.39423509983477,66.714,63.0,11897552924.876204,30837221622.28243,0.5129206062445972,cat_B,2748.1465766871165,2348.0,7274.457682242991,490608657.924976,13463148512.08695,28719063114.14673,8.55606258148634
Suco de uva,5000,563090490.377368,460293.0,1223.33055331575,2.23165454528898,3.34996472317894,68.707,76.1104431152344,16785396918.042912,35111118778.03027,0.5950864513201447,cat_B,7478.23239977414,63.0,107.94965587044535,521910560.524868,11897552924.876204,30837221622.28243,4.39423509983477
Suco de uva,1955,620507387.466174,467046.0,1328.57874270666,5.25089116960211,1.88453410076765,69.447,76.1104431152344,20194386065.21177,42532521004.73332,0.5950864513201447,cat_B,3218.8432128960535,5000.0,7478.23239977414,563090490.377368,16785396918.042912,35111118778.03027,3.34996472317894
Uvas frescas,1980,620507387.466174,467046.0,1328.57874270666,5.25089116960211,1.88453410076765,69.447,76.1104431152344,20194386065.21177,42532521004.73332,0.5950864513201447,cat_B,2925.904068927182,491.0,2748.1465766871165,620507387.466174,20194386065.21177,42532521004.73332,1.88453410076765
Suco de uva,1499,813260468.873834,473383.0,1717.97565369655,4.17625932578332,1.18817038620528,70.006,76.1104431152344,25507386935.958076,54817032749.58458,0.5950864513201447,cat_B,1529.2338750000001,1955.0,3218.8432128960535,620507387.466174,20194386065.21177,42532521004.73332,1.88453410076765
Uvas frescas,2364,813260468.873834,473383.0,1717.97565369655,4.17625932578332,1.18817038620528,70.006,76.1104431152344,25507386935.958076,54817032749.58458,0.5950864513201447,cat_B,4822.968375,1980.0,2925.904068927182,813260468.873834,25507386935.958076,54817032749.58458,1.18817038620528
Uvas frescas,992,924940011.836897,479370.0,1929.49081468781,10.197072633926,-1.8908217230618,70.499,76.1104431152344,29601940214.376823,64341599197.95311,0.5950864513201447,cat_B,1551.008607728957,2364.0,4822.968375,813260468.873834,25507386935.958076,54817032749.58458,1.18817038620528
Suco de uva,12938,972241676.907662,485115.0,2004.14680417563,6.91245795720201,0.41889161285517,70.936,76.1104431152344,36728724283.61796,64718705553.987305,0.5950864513201447,cat_B,14087.896666666666,1499.0,1529.2338750000001,924940011.836897,29601940214.376823,64341599197.95311,-1.8908217230618
Uvas frescas,50,972241676.907662,485115.0,2004.14680417563,6.91245795720201,0.41889161285517,70.936,76.1104431152344,36728724283.61796,64718705553.987305,0.5950864513201447,cat_B,146.16333333333333,992.0,1551.008607728957,972241676.907662,36728724283.61796,64718705553.987305,0.41889161285517
Suco de uva,290,1107571457.90614,490728.0,2256.99666191075,7.98375044795048,5.36907687065549,71.341,76.1104431152344,49987142379.22508,80503268740.61754,0.5950864513201447,cat_B,459.0191220238096,12938.0,14087.896666666666,972241676.907662,36728724283.61796,64718705553.987305,0.41889161285517
Uvas frescas,86,1649621738.63689,496190.0,3324.57675212498,15.1706879735517,4.41099704193489,71.487,76.1104431152344,55667967090.05628,99736640787.82716,0.5950864513201447,cat_B,104.39052869172671,50.0,146.16333333333333,1107571457.90614,49987142379.22508,80503268740.61754,5.36907687065549
Suco de uva,480,1959620648.31578,501355.0,3908.64885822576,7.03901129565128,6.77443546371143,71.888,76.1104431152344,67294262249.42865,110965350511.5564,0.5950864513201447,cat_B,454.5731736204326,290.0,459.0191220238096,1649621738.63689,55667967090.05628,99736640787.82716,4.41099704193489
Uvas frescas,10,1959620648.31578,501355.0,3908.64885822576,7.03901129565128,6.77443546371143,71.888,76.1104431152344,67294262249.42865,110965350511.5564,0.5950864513201447,cat_B,42.25199370189919,86.0,104.39052869172671,1959620648.31578,67294262249.42865,110965350511.5564,6.77443546371143
Vinhos de mesa,11991,1824751467.92957,509784.0,3579.46006137809,1.83641914989978,2.07866470906424,72.507,76.1104431152344,55260449885.32433,100844209615.25957,0.5950864513201447,cat_B,71016.48738856074,117.0,1883.827327935223,1959620648.31578,67294262249.42865,110965350511.5564,6.77443546371143
Vinhos de mesa,600,2046817987.20109,511447.0,4002.01386888785,3.92471821338283,4.47388342165023,72.913,76.1104431152344,67287628785.49691,118064942161.38531,0.5950864513201447,cat_B,1150.5049146657539,11991.0,71016.48738856074,1824751467.92957,55260449885.32433,100844209615.25957,2.07866470906424
Suco de uva,180,1996741544.61574,512893.0,3893.09572292025,4.5513148102974,0.784415251101334,74.71,87.0,84000527847.97472,115777724546.03618,0.7282150945571882,cat_B,422.31303035248044,480.0,454.5731736204326,2046817987.20109,67287628785.49691,118064942161.38531,4.47388342165023
Suco de uva,180,2205099509.15987,513415.0,4294.96510456428,3.70696458310842,1.25699566690509,74.84,87.0,101139079675.4959,132309345647.7705,0.7282150945571882,cat_B,412.24406328776183,180.0,422.31303035248044,1996741544.61574,84000527847.97472,115777724546.03618,0.784415251101334
Vinhos de mesa,18,2205099509.15987,513415.0,4294.96510456428,3.70696458310842,1.25699566690509,74.84,87.0,101139079675.4959,132309345647.7705,0.7282150945571882,cat_B,59.962772841856264,600.0,1150.5049146657539,2205099509.15987,101139079675.4959,132309345647.7705,1.25699566690509
Suco de uva,126,2252177133.74705,514104.0,4380.7811916403,6.94782634051859,1.10666674296063,75.449,87.0,105188007662.26338,128143526220.79063,0.7282150945571882,cat_B,289.570025463805,180.0,412.24406328776183,2205099509.15987,101139079675.4959,132309345647.7705,1.25699566690509
Suco de uva,270,1821565617.6945,514679.0,3539.22662027109,-20.8052758990735,0.605795808395385,73.818,87.0,46073534554.238144,96725286985.01192,0.7282150945571882,cat_B,271.49671381819167,126.0,289.570025463805,2252177133.74705,105188007662.26338,128143526220.79063,1.10666674296063
Espumantes,2,2051842609.64558,516649.0,3971.4440744985,7.03353010694514,1.86215297494647,74.424,87.0,48936032501.69437,109989557120.82497,0.7282150945571882,cat_B,13.891825663357569,0.0,0.0,1821565617.6945,46073534554.238144,96725286985.01192,0.605795808395385
Vinhos de mesa,16,2051842609.64558,516649.0,3971.4440744985,7.03353010694514,1.86215297494647,74.424,87.0,48936032501.69437,109989557120.82497,0.7282150945571882,cat_B,143.5488651880282,18.0,59.962772841856264,2051842609.64558,48936032501.69437,109989557120.82497,1.86215297494647
Suco de uva,90,2533819406.4916,522331.0,4850.98415849643,5.47543591649173,3.72437517668748,76.059,91.0,97207439536.8573,142843039602.03198,0.7636492387176763,cat_B,175.01404651101734,270.0,271.49671381819167,2051842609.64558,48936032501.69437,109989557120.82497,1.86215297494647
Suco de uva,31,12071775335.0433,12006353.0,1005.44897647465,-3.10000321081914,-0.0160550458717418,54.053,41.0,248039036388.58716,221101445261.61548,0.3370483789923221,cat_C,89.43378474697077,0.0,0.0,0.0,0.0,0.0,0.0
Espumantes,4138,36098547033.1655,24128601.0,1496.08951771242,3.54117654926007,0.64040914988195,60.817,71.0,662447995308.7617,752579729762.8953,0.5438993125493247,cat_C,20574.32299689948,0.0,0.0,12071775335.0433,248039036388.58716,221101445261.61548,-0.0160550458717418
Suco de uva,1159,36098547033.1655,24128601.0,1496.08951771242,3.54117654926007,0.64040914988195,60.817,71.0,662447995308.7617,752579729762.8953,0.5438993125493247,cat_C,3123.8366881527418,31.0,89.43378474697077,36098547033.1655,662447995308.7617,752579729762.8953,0.64040914988195
Vinhos de mesa,1749,36098547033.1655,24128601.0,1496.08951771242,3.54117654926007,0.64040914988195,60.817,71.0,662447995308.7617,752579729762.8953,0.5438993125493247,cat_C,9567.309742167103,0.0,0.0,36098547033.1655,662447995308.7617,752579729762.8953,0.64040914988195
Espumantes,90,39955552189.795,24806383.0,1610.69641591017,3.95551423892049,1.0688581131292,61.189,72.5471267700195,748617353322.5802,873082731689.1855,0.5778978347490175,cat_C,354.77973931431626,4138.0,20574.32299689948,36098547033.1655,662447995308.7617,752579729762.8953,0.64040914988195
Suco de uva,20,40773241177.0505,26210558.0,1555.60370660749,0.259932915907115,2.43760882182236,61.674,78.2300033569336,621210378455.9547,754431129714.4897,0.5924329068290805,cat_C,35.14912812824803,1159.0,3123.8366881527418,39955552189.795,748617353322.5802,873082731689.1855,1.0688581131292
Vinhos de mesa,0,40773241177.0505,26210558.0,1555.60370660749,0.259932915907115,2.43760882182236,61.674,78.2300033569336,621210378455.9547,754431129714.4897,0.5924329068290805,cat_C,215.74292437338445,1749.0,9567.309742167103,40773241177.0505,621210378455.9547,754431129714.4897,2.43760882182236
Uvas frescas,50,44347206072.5513,27632771.0,1604.87726954895,3.7367840056412,6.24767713343861,62.443,78.2300033569336,856868436904.6766,974077034835.566,0.5924329068290805,cat_C,159.70908065811284,0.0,0.0,40773241177.0505,621210378455.9547,754431129714.4897,2.43760882182236
Uvas frescas,10,49279410982.826,28372687.0,1736.86091073524,3.24834497823876,7.38281384280984,63.7,78.2300033569336,818735190800.3975,1015332531831.6664,0.5924329068290805,cat_C,67.94662982192438,50.0,159.70908065811284,44347206072.5513,856868436904.6766,974077034835.566,6.24767713343861
Suco de uva,1250,99606454743.5136,21962032.0,4535.39338907773,4.01884493451227,2.70491803278685,73.0292682926829,95.0,2091305208952.264,1961378490790.252,0.0,cat_A,4840.87962962963,0.0,0.0,0.0,0.0,0.0,0.0
Suco de uva,1350,160949188139.059,22807969.0,7056.70847496589,3.35777597165226,10.997171145686,73.2375609756098,95.0,3861758691206.5337,3877402862985.682,0.0,cat_A,7533.626288032456,1250.0,4840.87962962963,99606454743.5136,2091305208952.264,1961378490790.252,2.70491803278685
Vinhos de mesa,19404,160949188139.059,22807969.0,7056.70847496589,3.35777597165226,10.997171145686,73.2375609756098,95.0,3861758691206.5337,3877402862985.682,0.0,cat_A,115358.65253549698,0.0,0.0,160949188139.059,3861758691206.5337,3877402862985.682,10.997171145686
Vinhos de mesa,3564,174419757176.563,23143275.0,7536.52009823861,1.54540334609872,10.672188595094,73.5217073170732,95.0,3830220212347.611,4167911915060.9487,0.0,cat_A,19416.066356877323,19404.0,115358.65253549698,160949188139.059,3861758691206.5337,3877402862985.682,10.997171145686
Espumantes,400,207271612576.065,23449808.0,8838.94710677652,5.88927582682931,7.54173862982148,73.8560975609756,95.0,4494219066937.121,4680730223123.736,0.0,cat_A,2839.1886643233747,0.0,0.0,174419757176.563,3830220212347.611,4167911915060.9487,10.672188595094
Suco de uva,153886,207271612576.065,23449808.0,8838.94710677652,5.88927582682931,7.54173862982148,73.8560975609756,95.0,4494219066937.121,4680730223123.736,0.0,cat_A,761431.8088576451,1350.0,7533.626288032456,207271612576.065,4494219066937.121,4680730223123.736,7.54173862982148
Vinhos de mesa,7920,207271612576.065,23449808.0,8838.94710677652,5.88927582682931,7.54173862982148,73.8560975609756,95.0,4494219066937.121,4680730223123.736,0.0,cat_A,40796.10896309315,3564.0,19416.066356877323,207271612576.065,4494219066937.121,4680730223123.736,7.54173862982148
Espumantes,1200,212325176304.654,23725843.0,8949.10989272982,3.53482670608555,7.9764453961457,74.2156097560976,95.0,4820216267042.766,4895439586271.729,0.0,cat_A,9043.146584158416,400.0,2839.1886643233747,207271612576.065,4494219066937.121,4680730223123.736,7.54173862982148
Suco de uva,35100,212325176304.654,23725843.0,8949.10989272982,3.53482670608555,7.9764453961457,74.2156097560976,95.0,4820216267042.766,4895439586271.729,0.0,cat_A,144933.6354950495,153886.0,761431.8088576451,212325176304.654,4820216267042.766,4895439586271.729,7.9764453961457
Vinhos de mesa,1188,212325176304.654,23725843.0,8949.10989272982,3.53482670608555,7.9764453961457,74.2156097560976,95.0,4820216267042.766,4895439586271.729,0.0,cat_A,6988.121287128713,7920.0,40796.10896309315,212325176304.654,4820216267042.766,4895439586271.729,7.9764453961457
Espumantes,600,219369542386.254,23963203.0,9154.43325277735,3.73597637206475,8.97372335151214,74.529756097561,95.0,5381344788287.897,5333654773384.754,0.0,cat_A,4690.901457055215,1200.0,9043.146584158416,212325176304.654,4820216267042.766,4895439586271.729,7.9764453961457
Suco de uva,112030,219369542386.254,23963203.0,9154.43325277735,3.73597637206475,8.97372335151214,74.529756097561,95.0,5381344788287.897,5333654773384.754,0.0,cat_A,773046.1265797546,35100.0,144933.6354950495,219369542386.254,5381344788287.897,5333654773384.754,8.97372335151214
Espumantes,600,243891124295.715,24201544.0,10077.5026707269,3.72519941490059,9.14467697907181,74.8663414634146,95.0,6421290763189.354,6319105344032.789,0.0,cat_A,4860.88326446281,600.0,4690.901457055215,219369542386.254,5381344788287.897,5333654773384.754,8.97372335151214
Suco de uva,283007,243891124295.715,24201544.0,10077.5026707269,3.72519941490059,9.14467697907181,74.8663414634146,95.0,6421290763189.354,6319105344032.789,0.0,cat_A,1630063.7166528925,112030.0,773046.1265797546,243891124295.715,6421290763189.354,6319105344032.789,9.14467697907181
Espumantes,1800,274776566028.053,24515667.0,11208.2027394178,2.17719916021221,10.1292205085453,75.1021951219512,95.0,7558416010947.64,7092114266164.892,0.0,cat_A,15989.002427184467,600.0,4860.88326446281,243891124295.715,6421290763189.354,6319105344032.789,9.14467697907181
Suco de uva,198100,274776566028.053,24515667.0,11208.2027394178,2.17719916021221,10.1292205085453,75.1021951219512,95.0,7558416010947.64,7092114266164.892,0.0,cat_A,853926.9367718446,283007.0,1630063.7166528925,274776566028.053,7558416010947.64,7092114266164.892,10.1292205085453
Vinhos de mesa,444217,274776566028.053,24515667.0,11208.2027394178,2.17719916021221,10.1292205085453,75.1021951219512,95.0,7558416010947.64,7092114266164.892,0.0,cat_A,399873.5299878641,1188.0,6988.121287128713,274776566028.053,7558416010947.64,7092114266164.892,10.1292205085453
Espumantes,825,307246642755.859,24819915.0,12379.0368643833,3.41506525537372,12.4716124148372,75.4978048780488,95.0,8106597714571.684,7901743264659.249,0.0,cat_A,6470.482673267326,1800.0,15989.002427184467,274776566028.053,7558416010947.64,7092114266164.892,10.1292205085453
Suco de uva,296240,307246642755.859,24819915.0,12379.0368643833,3.41506525537372,12.4716124148372,75.4978048780488,95.0,8106597714571.684,7901743264659.249,0.0,cat_A,1169456.0582838284,198100.0,853926.9367718446,307246642755.859,8106597714571.684,7901743264659.249,12.4716124148372
Uvas frescas,88650,307246642755.859,24819915.0,12379.0368643833,3.41506525537372,12.4716124148372,75.4978048780488,95.0,8106597714571.684,7901743264659.249,0.0,cat_A,534134.0310231023,0.0,0.0,307246642755.859,8106597714571.684,7901743264659.249,12.4716124148372
Vinhos de mesa,128710,307246642755.859,24819915.0,12379.0368643833,3.41506525537372,12.4716124148372,75.4978048780488,95.0,8106597714571.684,7901743264659.249,0.0,cat_A,147592.57250825083,444217.0,399873.5299878641,307246642755.859,8106597714571.684,7901743264659.249,12.4716124148372
Espumantes,825,314647807408.608,25116942.0,12527.3135323802,-3.16615026657753,10.7689718997139,75.7251219512195,95.0,7926805544297.647,6740779768177.0205,0.0,cat_A,6094.993523316062,825.0,6470.482673267326,307246642755.859,8106597714571.684,7901743264659.249,12.4716124148372
Suco de uva,403645,314647807408.608,25116942.0,12527.3135323802,-3.16615026657753,10.7689718997139,75.7251219512195,95.0,7926805544297.647,6740779768177.0205,0.0,cat_A,1543635.9383626943,296240.0,1169456.0582838284,314647807408.608,7926805544297.647,6740779768177.0205,10.7689718997139
Uvas frescas,188718,314647807408.608,25116942.0,12527.3135323802,-3.16615026657753,10.7689718997139,75.7251219512195,95.0,7926805544297.647,6740779768177.0205,0.0,cat_A,652287.8321968912,88650.0,534134.0310231023,314647807408.608,7926805544297.647,6740779768177.0205,10.7689718997139
Suco de uva,439091,341866277182.733,25366451.0,13477.1031699599,2.56225359813259,5.86358802977368,76.0604878048781,95.0,8521015903927.291,7447176241480.055,0.0,cat_A,1457167.2916867472,403645.0,1543635.9383626943,314647807408.608,7926805544297.647,6740779768177.0205,10.7689718997139
Uvas frescas,99157,341866277182.733,25366451.0,13477.1031699599,2.56225359813259,5.86358802977368,76.0604878048781,95.0,8521015903927.291,7447176241480.055,0.0,cat_A,367589.336807229,188718.0,652287.8321968912,341866277182.733,8521015903927.291,7447176241480.055,5.86358802977368
Uvas frescas,182573,356718400123.543,25607053.0,13930.4745502555,5.89856942508391,4.30477830391737,76.3319512195122,95.0,9965485290711.145,8753918616323.088,0.0,cat_A,445012.68077959574,99157.0,367589.336807229,341866277182.733,8521015903927.291,7447176241480.055,5.86358802977368
Suco de uva,273502,366186012449.652,25842116.0,14170.1249406067,4.73768079281562,3.96203054065205,76.3273170731707,95.0,10087294031490.293,9262687660197.72,0.0,cat_A,642528.9454739777,439091.0,1457167.2916867472,356718400123.543,9965485290711.145,8753918616323.088,4.30477830391737
Uvas frescas,388481,366186012449.652,25842116.0,14170.1249406067,4.73768079281562,3.96203054065205,76.3273170731707,95.0,10087294031490.293,9262687660197.72,0.0,cat_A,924749.9244144983,182573.0,445012.68077959574,366186012449.652,10087294031490.293,9262687660197.72,3.96203054065205
